,username,name,likes_count,urls,mentions,tweet,photos,replies_count,retweets_count,link,quote_url,video,new_date,new_time,hashtag,hashtag_count,Categories
254,jay93212862,Jay,1,[],[],Santai di posisi😁  https://t.co/osIrjS75bl,['https://pbs.twimg.com/media/Emm6u3rW8AAiB-o.jpg'],0,0,https://twitter.com/Jay93212862/status/1326796900683624451,,1,2020-11-12,15:00:06,[],0,non
255,diammmmmmmmmm,lawliet,0,[],[],@Games_Menfess kali ada yg open squad santai tapi serius user tank support offlaner myth receh,[],0,0,https://twitter.com/diammmmmmmmmm/status/1326796832404631553,,0,2020-11-12,14:59:50,[],0,non
256,levshoyo,Cal.,0,[],[],Emang gue gaya nulisnya santai ternyata.,[],1,0,https://twitter.com/LEVSHOYO/status/1326796798678212608,,0,2020-11-12,14:59:42,[],0,non
257,sikecilaktif_,singancill,0,[],[],"Jangan memaksa menggapai apa yang tak santai, Jangan berlari di jalan yang memperlambat kakimu sampai.",[],0,0,https://twitter.com/sikecilaktif_/status/1326796723797299201,,0,2020-11-12,14:59:24,[],0,non
258,thaliaudiono,🙆,0,[],[],@kthsibarani cuma butuh 2 juta kath. santai,[],1,0,https://twitter.com/thaliaudiono/status/1326796516661538818,,0,2020-11-12,14:58:34,[],0,non
259,gukkiebee,🐝,0,[],[],"My planning : pengen kaya kakak itu cool, tenang gak labil dalam dunia kerja, gak banyak bacot. Santai padahal inner kepalanya mo meledak.  Me in real : bacot di twitter, bacot, bacot, bacot 🙃  Karakter orang berbeda anak muda. Gak bisa diikut2in, nalurimu pasti memberontak",[],0,0,https://twitter.com/gukkiebee/status/1326796414035308544,,0,2020-11-12,14:58:10,[],0,non
260,raainxx,ujan,0,[],[],gimana cara ngobrol santai sm client sambil ngerokok si,[],0,0,https://twitter.com/raainxx/status/1326796304157208579,,0,2020-11-12,14:57:44,[],0,non
261,flamekyu,큐🍫🐱,0,[],[],"@Daehwippy Santai wan, tutup mata aja",[],0,0,https://twitter.com/Flamekyu/status/1326796262662955009,,0,2020-11-12,14:57:34,[],0,non
262,asterhyun,delle not perkedel,0,[],[],@haechniverse lagi santai aja nie,[],0,0,https://twitter.com/asterhyun/status/1326796053644013569,,0,2020-11-12,14:56:44,[],0,non
263,kjwj05,𝓷𝓪𝓳𝔀𝓪𝓪🐰,0,[],[],santai kalem wkwk,[],0,0,https://twitter.com/KJWJ05/status/1326795861175775234,,0,2020-11-12,14:55:58,[],0,non
264,yyukihana,🌨 via,0,[],[],@collegemenfess Santai ga santai nder,[],0,0,https://twitter.com/yyukihana/status/1326795824198799360,,0,2020-11-12,14:55:49,[],0,non
265,nonaaaye,sad potato named,3,[],[],"@splikitylickity @ZOO_FESS Santai aja ka, itu kan cuma saran. Kalo sendernya gak ikutin saran itu ya itu hak sender, gada masalah.",[],0,0,https://twitter.com/nonaaaye/status/1326795776044003328,,0,2020-11-12,14:55:38,[],0,non
266,bunga03171211,Bunga,1,[],[],Jalan-jalan dulu ya.. #jalancantik #santai #cantik  #open #makanan #Hiburan,[],0,0,https://twitter.com/Bunga03171211/status/1326795766933942273,,0,2020-11-12,14:55:36,"['jalancantik', 'santai', 'cantik', 'open', 'makanan', 'hiburan']",6,non
267,heetzien,HEEJIN.,0,[],[],"@_jisoo__o heem soalnya disitu keliatan santai. gak rebutan hiks. :"" )",[],1,0,https://twitter.com/heetzien/status/1326795723833270272,,0,2020-11-12,14:55:25,[],0,non
268,wkwkketawa,Nugrah,0,[],[],Santai ja wk,[],0,0,https://twitter.com/wkwkketawa/status/1326795652978929664,https://twitter.com/twitkocheng/status/1326557765792198666,0,2020-11-12,14:55:08,[],0,non
269,jhnjmna,𝒩𝒶𝓎 ⚘,0,[],[],Santai gais yg diundur pengirimanweb inter aja,[],0,0,https://twitter.com/jhnjmna/status/1326795600277499904,,0,2020-11-12,14:54:56,[],0,non
270,aurorarainbow75,Dea Rizka Amelia,0,[],[],Yg menjadi masalah jika seseorang mau melakukan semuanya dengan instant contoh seperti saya menjadi pengangguran setelah lulus kuliah 'orangtua santai' tapi kita seperti beban masa iya aku udh di kuliahkan lalu tidak bisa membahagiakan pakai duit aku sendiri jerih payahku,[],1,0,https://twitter.com/aurorarainbow75/status/1326793931313573889,,0,2020-11-12,14:48:18,[],0,non
271,pensbangtan,Nadia 🐹✨,0,[],[],@tanyainrl Jalan jalan sambil ngobrol ngobrol santai gitu seru kayaknya 😭👉👈,[],0,0,https://twitter.com/pensbangtan/status/1326793656964177926,,0,2020-11-12,14:47:13,[],0,non
272,yujbel,bels 안 🎥,0,[],[],"""ka bikinin spaghetti lagi dong""  adek w gbsa liat w santai heran dsuruh masak mulu😭  https://t.co/sCr176iQyz",['https://pbs.twimg.com/media/Emm3ptqXMAER4AR.jpg'],4,0,https://twitter.com/yujbel/status/1326793505746935809,https://twitter.com/yujbel/status/1326790980910112770,1,2020-11-12,14:46:37,[],0,non
273,woodenwaves,abé ☂︎ anya day!!,0,[],[],@j30n997 selamat menikmati waktu santai selama 3 hari ini sebelum besok senin kuliah lagi 😁,[],1,0,https://twitter.com/woodenwaves/status/1326793476558778379,,0,2020-11-12,14:46:30,[],0,non
274,nurdiansyahdian,Nurdiansyah,0,['https://www.instagram.com/p/CHe5pbtBYrH/?igshid=8q977uox80jx'],[],Apasih maksud dari statement 👆? Yuk ngobrol santai biar kita sama-sama belajar &amp; mengkaji. #EOAGold #AoG #JFoA #NabungEmasAja  https://t.co/wknFjOu8hY,[],0,0,https://twitter.com/NurdiansyahDian/status/1326793404508987392,,0,2020-11-12,14:46:12,"['eoagold', 'aog', 'jfoa', 'nabungemasaja']",4,non
275,agunguide,MrAG,0,[],[],Buat gw umur 24-26 bener2 waktu dimana gw harus korbanin liburan/nongkrong malem gajelas/duduk santai depan tv. Biar di umur 27 bisa nikmatin passife income dan di umur 30 udah bisa financial freedom   “A few years of grinding can produce a lifetime of freedom”,[],0,0,https://twitter.com/agunguide/status/1326793365392863236,,0,2020-11-12,14:46:03,[],0,non
276,icaphoenix,icaa,0,[],[],@ayyamgorenk utg sekolah gua santai,[],0,0,https://twitter.com/icaphoenix/status/1326792991214858240,,0,2020-11-12,14:44:34,[],0,non
277,bamxxky,Kyle ||𝕭𝖗𝖊𝖆𝖙𝖍 𝑜𝒻 𝕷𝖔𝖛𝖊,0,[],[],@JTritama haha hayo santai,[],1,0,https://twitter.com/bamxxky/status/1327037545662713857,,0,2020-11-13,06:56:20,[],0,non
278,wahyurd99,teh_goyang,1,[],[],"santai tapi serius, serius tapi santai",[],0,0,https://twitter.com/wahyurd99/status/1327037438594666502,,0,2020-11-13,06:55:55,[],0,non
279,arno_krd,Arno KrD,0,[],[],@TanteBeby Iya santai aja,[],1,0,https://twitter.com/arno_krd/status/1327035692585689088,,0,2020-11-13,06:48:58,[],0,non
280,wiiltedflowers,sya kinda ia,0,[],[],@heqmione santai aja naraa,[],0,0,https://twitter.com/wiiltedflowers/status/1327035213944299520,,0,2020-11-13,06:47:04,[],0,non
281,ahmadan53548275,Ahmad Andi,0,[],[],"@republikaonline Santai aja,brooo.... minum dulu kopinya biar pikiran jernih😁",[],0,0,https://twitter.com/AhmadAn53548275/status/1327034222268170241,,0,2020-11-13,06:43:08,[],0,non
282,yishejun,je🐡 `kinda ia,0,[],[],@hyungjaehyun_ Bisa bisa lu masih santai bund😡,[],1,0,https://twitter.com/yishejun/status/1327034066248499200,,0,2020-11-13,06:42:31,[],0,non
283,jefsquisite,kyky’s zone 开,0,[],[],@sweetcyre iya santai,[],0,0,https://twitter.com/jefsquisite/status/1327033959767625730,,0,2020-11-13,06:42:05,[],0,non
284,msuppasiwt,Mew Suppasit,0,[],[],"@jackssonwanc @mokrtuan Santai dong bro, gua kan cuma nanya.",[],1,0,https://twitter.com/MSuppasiwt/status/1327032652658929670,,0,2020-11-13,06:36:54,[],0,non
285,kicngdom,zai,0,[],[],@gryffinbor Gapapa atuh santai we,[],1,0,https://twitter.com/kicngdom/status/1327032607100452864,,0,2020-11-13,06:36:43,[],0,non
286,andini_932,🌺 Andini Hanifah 🌺,24,[],[],"2. Pak Moeldoko justru kebingungan jika ada wacana rekonsiliasi. Sebab, menurut beliau, TIDAK ADA YANG PERLU DIRENKONSILIASI antara Pemerintah dgn Rizieq 😎  Level kang bacot mo ngelawan Level Jenderal, santai tp tegas 🤭  Buruk Muka Cermin Dibelah #RevolusiAkhlakImamMesum  https://t.co/PKyvKBFb0f",['https://pbs.twimg.com/media/EmqRHBjVkAAR0cH.jpg'],1,17,https://twitter.com/Andini_932/status/1327032595188576257,,1,2020-11-13,06:36:40,['revolusiakhlakimammesum'],1,non
287,oreohitamanis,𝒌𝒐𝒌𝒐🐙,0,[],[],@SailorMercury93 Santai. Kan bisa konsul,[],1,0,https://twitter.com/oreohitamanis/status/1327032421536067584,,0,2020-11-13,06:35:59,[],0,non
288,adamsmith78kha,adam smith,0,[],[],"Yuu..,Santai.., Stay khayun_, dengarin #indoescrowdotcom",[],0,0,https://twitter.com/adamsmith78kha/status/1327031336897372160,,0,2020-11-13,06:31:40,['indoescrowdotcom'],1,non
289,_nutrisar1,kunyuk,0,[],[],@dwikimic Aku sedang santai tampa harus memikirkan siapapun,[],0,0,https://twitter.com/_nutrisar1/status/1327031217233883136,,0,2020-11-13,06:31:11,[],0,non
290,pramawinata,eexctss,0,[],[],@LAMBE_FESS VCS kan Vidio Call Santai,[],0,0,https://twitter.com/PramaWinata/status/1327030416910426112,,0,2020-11-13,06:28:01,[],0,non
291,deisika6,Life is Sweet (katanya),0,[],[],"@collegemenfess Aku prnhnya pas kelas 12 sma kimia. Pdhl gurunya baik n seru. Tp ga tau di aku tekanan atmosfernya parah bgt tiap ada beliau. Crnya? Ga tau. Aku cma srg2 baca buku, ngerjain soal, n nny2 ke tmn biar lbh phm sma materinya n mncba lbh santai (berkurang dkitlah rasa takutnya)",[],0,0,https://twitter.com/deisika6/status/1327030267245051904,,0,2020-11-13,06:27:25,[],0,non
292,sheramemo,shero,0,[],[],Santai bukan kedai aku ahahahhahajaahhahahhaj,[],0,0,https://twitter.com/sheramemo/status/1327029700351254528,https://twitter.com/rempitlogic/status/1326895229711118338,0,2020-11-13,06:25:10,[],0,non
293,bangjaehyun_,Jaehyun ടരറ,0,[],[],@Iucaszx Wkwkwk santai aja,[],1,0,https://twitter.com/bangjaehyun_/status/1327028865940684806,,0,2020-11-13,06:21:51,[],0,non
294,septiyanoe,septiyanoefendi,0,[],[],@kagebunsinnn Ya santai,[],1,0,https://twitter.com/SeptiyanoE/status/1327027973631819776,,0,2020-11-13,06:18:18,[],0,non
295,skawnglur,Joohyuk #StartUp,1,[],[],"@minatozaxie Santai aja, tarik sis",[],0,0,https://twitter.com/skawnglur/status/1327026759334694912,,0,2020-11-13,06:13:29,[],0,non
296,maba2021___,Maba2021,1,[],[],"@schfess Santai nder, Anggap aja jadi pengetahuan dasar",[],0,0,https://twitter.com/Maba2021___/status/1327025819919675392,,0,2020-11-13,06:09:45,[],0,non
297,haeieuin,kuins²¹🪐,0,[],[],@lemocnade samaaa😭😭 kdng santai bgt 😂😂,[],0,0,https://twitter.com/haeIeuin/status/1327024533757255681,,0,2020-11-13,06:04:38,[],0,non
298,renaldo1210,رينالدو ليل,0,[],[],"@txtdrberseragam Gw sih ga masalah ya sm att v, cuman ya overproud mu itu loh mas 😂  yg klas 1 santai wae",[],0,0,https://twitter.com/renaldo1210/status/1327023959121006592,,0,2020-11-13,06:02:21,[],0,non
299,koyokoyo02,阿良々木 暦,0,[],[],Beli ps5 second edition nanti santai lu,[],0,0,https://twitter.com/Koyokoyo02/status/1327023685580963842,,0,2020-11-13,06:01:16,[],0,non
300,manusiautuh1,sidomunculra,0,[],[],"@collegemenfess Pernah lah ,,,aku pikir santai aja sih nder🤣tetapi dengan pedoman """"Aku pasti bisa''😅😅",[],0,0,https://twitter.com/ManusiaUtuh1/status/1327023633034690560,,0,2020-11-13,06:01:03,[],0,non
301,scheataquarii,🌃✨,0,[],[],"Kalo mau diajak pergi sabtu minggu, otomatis semua tugas gua harus kelar hari ini hmm tidak bole santai rupanya",[],0,0,https://twitter.com/Scheataquarii/status/1327021315878907904,,0,2020-11-13,05:51:51,[],0,non
302,sifa_gdksy,⚡ Sifaa ͭ ͤ ͧ ͫ ͤ✦ || 𝑵𝑨𝑺𝑰🍚,0,[],[],"@termashiho gpp santai ajaaah 😆 apaan dah aku manggilnya, mpidak??",[],1,0,https://twitter.com/Sifa_gdksy/status/1327021109682683905,,0,2020-11-13,05:51:02,[],0,non
303,ratnanurulvinaf,Minulll,0,[],[],"Ya Allah hari ini beneran magerrrr kerja dong😩, jam segini msh leha leha di kasur dgn santai nya berasa kantor jarak nya cm 3kilo dari rmh🙃",[],0,0,https://twitter.com/RatnaNurulvinaF/status/1327021025784074242,,0,2020-11-13,05:50:42,[],0,non
304,boyzirin,Boy zirin,0,[],[],@SSokmawati Butuh ketenangan n selalu santai kyak kk ajeng,[],0,0,https://twitter.com/BoyZirin/status/1327020427810521088,,0,2020-11-13,05:48:19,[],0,non
305,iqbal_343,rajasa,0,[],[],@escengjus santai aja sal,[],0,0,https://twitter.com/iqbal_343/status/1327017641798561792,,0,2020-11-13,05:37:15,[],0,non
306,mynameisanonnn,sugarbby DPR,22,[],[],"@Januarzf1 @ustadzmaaher_ Wkwkwk, yang sampe ditusuk aja ngomongnya masih bisa santai. Nah ini, yang disenggol juga bukan dia, tapi bahasanya begitu.. jangan ta'asub Ngab !",[],2,0,https://twitter.com/mynameisanonnn/status/1327016462951739392,,0,2020-11-13,05:32:34,[],0,non
307,dasuki_21257,dasuki,0,[],[],@_Wahyu__Hidayat Urusan politik' dibawa santai aja 😂,[],0,0,https://twitter.com/dasuki_21257/status/1327016253832065024,,0,2020-11-13,05:31:44,[],0,non
308,sincerelyhak,нαѕƒ.,0,[],[],@collegemenfess Pengen cepet balik ke aktivitas fangirlian dan drakor. Karena gak enak aja kalau masih ada tanggungan. Kayak beban gitu lah nder istilah. Kan kalau udah selesai santai gitu gak mikir apapun,[],0,0,https://twitter.com/sincerelyhak/status/1327015015912595456,,0,2020-11-13,05:26:49,[],0,non
309,demita_sct,Demita-SCT Channel | Yukori Team,5,[],[],"Semakin santai, semakin tinggi combonya  Literally 😂",[],0,0,https://twitter.com/Demita_SCT/status/1327013777930289152,https://twitter.com/finallycowboys/status/1326167070489374721,0,2020-11-13,05:21:54,[],0,non
310,banjarbase,BANJARBASE,6,[],[],"Hari pertama begawi ditempat baru setelah bbrapa bulan santai, minta semangat nya kawan mudahan aku bisa bangkit kya dlu lagi /wal Makasih",[],14,0,https://twitter.com/banjarbase/status/1327012210162376704,,0,2020-11-13,05:15:40,[],0,non
311,henta1lov3r,anti vax,0,[],[],@izzahshamsuri Takut gak. Tapi tu la semua buat dosa. Santai bah.,[],0,0,https://twitter.com/henta1lov3r/status/1327009644942819329,,0,2020-11-13,05:05:28,[],0,non
312,haniftri,Hanif Tri Hartanto,1,[],[],@esbatuketok Santai aja ri gua tau lu bisa,[],1,0,https://twitter.com/HanifTri/status/1327007651696316416,,0,2020-11-13,04:57:33,[],0,non
313,prakasgnwn,Prakas A Gunawan,0,[],[],"Kalo liat lahan yg begini, gatau kenapa bawaannya sedih aja. Kok bisa se santai itu yaa",[],0,0,https://twitter.com/prakasgnwn/status/1327007582729322496,https://twitter.com/BBCIndonesia/status/1326791678322204675,0,2020-11-13,04:57:16,[],0,non
314,radit_delarocha,Anti Leader SHIT..!!,0,[],[],"Pemimpin Facebook Indonesia siapa ya.., cuitan2 rakyat selalu dibelengu padahal tdk berpolitik atau membully..  Ketakutan atas hilangnya jaabatan karena sudah terdokrin penguasa..  #BangsatBangsa #MosiTidakPercaya  #WelcomeBackHRS  https://t.co/CwVxIrKoDM",['https://pbs.twimg.com/media/Emm2g8UXYAErh9M.jpg'],0,0,https://twitter.com/Radit_Delarocha/status/1326792246608470022,,1,2020-11-12,14:41:36,"['bangsatbangsa', 'mositidakpercaya', 'welcomebackhrs']",3,non
315,adam_lie,Adem,5,[],[],Ini terjadi kemarin. Kenapa bisa begini ya.. #WelcomeBackIBHRS  #WelcomeBackHRS  https://t.co/kUF8c0BvXu,['https://pbs.twimg.com/media/Emil-cvU8AEuVpE.jpg'],1,0,https://twitter.com/adam_lie/status/1326492584831676416,,1,2020-11-11,18:50:51,"['welcomebackibhrs', 'welcomebackhrs']",2,non
316,eddy_mangloet,Kang Gadang,0,[],[],Aku mau usaha Kopi dan aku mau liat disini yang suka minum kopi seberapa banyak ya?  #AhlanWaSahlanIBHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/eddy_mangloet/status/1326473619875143681,,0,2020-11-11,17:35:30,"['ahlanwasahlanibhrs', 'welcomebackhrs']",2,non
317,jamuspra,mataelang,0,[],[],"Masya Allah ..  Bukti yg tak terbantahkan bhw IBHRS adlh seorang yg dirindukan umat, dirindukan utk mewakili teriakan umat khususnya umat muslim yg semenjak rezim ini berkuasa selalu diperlakukan tidak adil.  #WelcomeBackHRS  #IBHRS_SpiritUmat  #AhlanWaSahlanIBHRS",[],0,0,https://twitter.com/jamuspra/status/1326463511103381505,https://twitter.com/hidcom/status/1326004898031284224,0,2020-11-11,16:55:20,"['welcomebackhrs', 'ibhrs_spiritumat', 'ahlanwasahlanibhrs']",3,non
318,korban_a1,ANTI CURANG,0,[],[],si deny tuh ngga sadar kalo nikmat hari ini bisa menjadi musibah dikemudian hari akibat kelakuan dia #WelcomeBackHRS,[],0,0,https://twitter.com/KORBAN_A1/status/1326460537719320577,https://twitter.com/ustadtengkuzul/status/1326451059653406721,0,2020-11-11,16:43:31,['welcomebackhrs'],1,non
319,jualann_online,ORTEGA Online,0,[],[],Gak menfitnah gak makan itulah Denis #KamiBersamaHabibana  #WelcomeBackHRS,[],0,0,https://twitter.com/Jualann_Online/status/1326454190252519424,https://twitter.com/demokrasicoid/status/1326453701733568512,0,2020-11-11,16:18:17,"['kamibersamahabibana', 'welcomebackhrs']",2,non
320,partaigeloraid,PARTAI GELORA INDONESIA,2,['https://arahbaru.id/kepulangan-habib-rizieq-diharapkan-jadi-mometum-rekonsilasi-nasional-dan-akhiri-pembelahan-di-masyarakat'],"[{'screen_name': 'anismatta', 'name': 'anis matta', 'id': '109543367'}, {'screen_name': 'fahrihamzah', 'name': '#gs2020kolaborasiyuk', 'id': '120968478'}, {'screen_name': 'mahfuzsidik_', 'name': 'mahfuzsidik_', 'id': '1275336645017886720'}, {'screen_name': 'gm_gelora', 'name': 'bid. generasi muda partai gelora indonesia', 'id': '753518371'}, {'screen_name': 'sitisaidah', 'name': '#janganlupabahagia', 'id': '45149600'}, {'screen_name': 'endykurniawan', 'name': 'endy kurniawan', 'id': '40639450'}]",Kepulangan Habib Rizieq Diharapkan Jadi Mometum Rekonsiliasi Nasional dan Akhiri Pembelahan di Masyarakat  https://t.co/monCVv362w  #liputanmedia #anismatta #WelcomeHomeHRS #WelcomeBackHRS #geloraindonesia @anismatta @Fahrihamzah @Mahfuzsidik_ @GM_Gelora @SitiSaidah @endykurniawan,[],0,0,https://twitter.com/partaigeloraid/status/1326422108826705921,,0,2020-11-11,14:10:49,"['liputanmedia', 'anismatta', 'welcomehomehrs', 'welcomebackhrs', 'geloraindonesia']",5,non
321,partaigeloraid,PARTAI GELORA INDONESIA,14,['https://news.detik.com/berita-jawa-timur/d-5249439/ketum-partai-gelora-kepulangan-habib-rizieq-momentum-rekonsiliasi-nasional'],[],Ketum Partai Gelora: Kepulangan Habib Rizieq Momentum Rekonsiliasi Nasional  https://t.co/9yyDysMmFi  #liputanmedia #geloraindonesia #rekonsiliasi #kolaborasi #persatuan #Indonesia #WelcomeBackHRS #WelcomeHomeHRS #GELORAkansemangatindONEsia,[],0,2,https://twitter.com/partaigeloraid/status/1326367735085891584,,0,2020-11-11,10:34:45,"['liputanmedia', 'geloraindonesia', 'rekonsiliasi', 'kolaborasi', 'persatuan', 'indonesia', 'welcomebackhrs', 'welcomehomehrs', 'gelorakansemangatindonesia']",9,non
322,__k1n9f4ty12a7a,Ѡ♨₪g P㏂u₪g₭as,114,[],[],"Ceramah perdana Habibana di Petamburan Jakarta pusat,  antusias para jamaah menyimak  Ceramah beliau...  Semoga Allah selalu memberikan perlindungan dan kesehatan kpd beliau agar terus dapat bersama umat ..aamin  #AhlanWaSahlanIBHRS #WelcomeBackHRS  https://t.co/5vS45mfSPh",[],2,20,https://twitter.com/__k1n9f4ty12a7a/status/1326286831894212608,,1,2020-11-11,05:13:16,"['ahlanwasahlanibhrs', 'welcomebackhrs']",2,non
323,ferizandra,ferizandra,112,[],[],"Banyak buzzeRp yang kejang2 akibat IB HRS jadi pulang ke tanah air... gue cuman mau bilang kalo ada orang bodoh &amp; stress yang berkomentar miring, gak usah dikasih panggung... biar aja mereka 'sakauw' sendiri... 😆😄  #WelcomeBackHRS",[],4,12,https://twitter.com/ferizandra/status/1326281913485520897,,0,2020-11-11,04:53:43,['welcomebackhrs'],1,non
324,setogalihsgp,Seto Galih P,0,[],"[{'screen_name': 'ilctv1', 'name': 'indonesia lawyers club', 'id': '2421762716'}]","Yah padahal tak tunggu"" ILCnya.. Sepertinya ada yang panik dan kepanasan tuh kepulangan Habib Rizieq Syihab... Coba yang jemput sedikit, sudah pasti diserang buzzer dan istana tuh.. @ILCtv1  #WelcomeBackHRS",[],0,0,https://twitter.com/setogalihSGP/status/1326270753637986304,https://twitter.com/ILCtv1/status/1326112354086473728,0,2020-11-11,04:09:23,['welcomebackhrs'],1,non
325,tadinsaf,Muhtadin Syafi'i,3,[],"[{'screen_name': 'kpu_id', 'name': 'kpu ri', 'id': '2413697946'}]",@GeiszChalifah Asal hak warga Jkt itu tdk dirampas komisioner @KPU_ID #WelcomeBackHRS #AhlanWaSahlanIBHRS,[],0,0,https://twitter.com/tadinsaf/status/1326259705002422272,,0,2020-11-11,03:25:29,"['welcomebackhrs', 'ahlanwasahlanibhrs']",2,non
326,edikemput,💪Fe&Sean'sGrandpa👊,1,[],[],@Regar_Oposisi @Alismar89937714 @prabowo Kan dah jadi babu dianya....gak bisa bebas lagi mo deket-2 ama HRS lahh. Selain itu ALLAH TA'ALA telah jaga beliau sehingga orang-2 jahat gak bisa lagi deketin beliau #welcomebackHRS,[],0,0,https://twitter.com/EdiKemput/status/1326210060628811776,,0,2020-11-11,00:08:12,['welcomebackhrs'],1,non
327,mas_kriting,bromocorāh,0,[],[],"Koar² itu dimobilisasi. Digerakan oleh akun² bot supaya boneka keliatan bagus  Koar² mrk bukan krn kecintaan  Dananya investasinya emang besar, tapi sayang kebodohan sang boneka bukan tertutup, malah makin terlihat  #WelcomeHomeHRS  #WelcomeBackHRS  https://t.co/8SjIWdfHQP",['https://pbs.twimg.com/media/Emd5i-RVMAE3IgJ.jpg'],0,0,https://twitter.com/mas_kriting/status/1326162259878449152,,1,2020-11-10,20:58:16,"['welcomehomehrs', 'welcomebackhrs']",2,non
328,partaigeloraid,PARTAI GELORA INDONESIA,64,['https://sabdanews.com/2020/11/10/partai-gelora-ajak-pemerintah-dan-hrs-gelar-rekonsiliasi-nasional-hadapi-krisis/'],"[{'screen_name': 'anismatta', 'name': 'anis matta', 'id': '109543367'}, {'screen_name': 'fahrihamzah', 'name': '#gs2020kolaborasiyuk', 'id': '120968478'}, {'screen_name': 'mahfuzsidik_', 'name': 'mahfuzsidik_', 'id': '1275336645017886720'}]",Partai Gelora Ajak Pemerintah dan HRS Gelar Rekonsiliasi Nasional Hadapi Krisis  https://t.co/79tVsga9qL #liputanmedia #anismatta #rekonsiliasi #HariPahlawan #HRS #WelcomeHomeHRS #WelcomeBackHRS #geloraindonesia  @anismatta @Fahrihamzah @Mahfuzsidik_,[],32,5,https://twitter.com/partaigeloraid/status/1326156370467434497,,0,2020-11-10,20:34:52,"['liputanmedia', 'anismatta', 'rekonsiliasi', 'haripahlawan', 'hrs', 'welcomehomehrs', 'welcomebackhrs', 'geloraindonesia']",8,non
329,g4lk3nku_5,KUS21 🇮🇩🖤🇩🇪,0,[],[],@_KingPurwa Saking semangatnya itu kang..🤣🤣  #WelcomeBackHRS,[],0,0,https://twitter.com/G4lK3nKu_5/status/1326151469196742657,,0,2020-11-10,20:15:23,['welcomebackhrs'],1,non
330,syaikal25,AL,1,[],[],Ini bukan demo ya. Tp penyambutan imam besar HABIB RIZIEQ SHIHAB. Assalamualaikum habib. #WelcomeBackIBHRS #WelcomeHomeHRS #WelcomeHomeIBHRS #WelcomeBackHRS,[],0,0,https://twitter.com/Syaikal25/status/1326149381695942657,https://twitter.com/fenni_rosa/status/1325978487799177217,0,2020-11-10,20:07:05,"['welcomebackibhrs', 'welcomehomehrs', 'welcomehomeibhrs', 'welcomebackhrs']",4,non
331,_go_ne_,Gone,0,[],[],@RestyLeseh Tumben Jajang pake emoteeeeee  Spesial banget geeess  #WelcomeBackIBHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/_go_ne_/status/1326131797332168705,,0,2020-11-10,18:57:13,"['welcomebackibhrs', 'welcomebackhrs']",2,non
332,dakocan38052073,Dakocan,1,[],"[{'screen_name': 'matanajwa', 'name': 'mata najwa', 'id': '72274016'}, {'screen_name': 'najwashihab', 'name': 'najwa shihab', 'id': '16912985'}]",@OposisiCerdas Ayo mata Najwa saja yang siarkan.  @MataNajwa  @NajwaShihab   #WelcomeBackHRS,[],0,0,https://twitter.com/Dakocan38052073/status/1326131728289685505,,0,2020-11-10,18:56:57,['welcomebackhrs'],1,non
333,umarbin97559262,أمر - غاد لُوکع,0,[],[],"@Dahnilanzar Abu janda,  deni siregar dan ade armando selalu merawat kebencian anda diam aja,  dapat bagian daging busuk lansung pekok nalarnya  ...#WelcomeBackHRS",[],0,0,https://twitter.com/Umarbin97559262/status/1326129973149667330,,0,2020-11-10,18:49:58,['welcomebackhrs'],1,non
334,bilifanoo,Believe,5,[],[],"@dr_koko28 Tesla memang menawam, tapi 'selo' karya kang ricky elson lebih dinanti... #WelcomeBackHRS",[],0,0,https://twitter.com/bilifanoo/status/1326125792858812416,,0,2020-11-10,18:33:21,['welcomebackhrs'],1,non
335,tariqbinziyadh,#BlokirBangsatBangsa,3,[],[],"Alhamdulillah, akhirnya fitnah fitnah semua terbantah..   Siap siap menanggung dosa nya wahai tukang fitnah   #WelcomeHomeHRS #WelcomeBackHRS",[],0,1,https://twitter.com/tariqbinziyadh/status/1326122583557767168,https://twitter.com/MeghanReborn/status/1326121152066977792,0,2020-11-10,18:20:36,"['welcomehomehrs', 'welcomebackhrs']",2,non
336,ninefor67,Lambe Waras,0,[],[],"Barakallah,  terima kasih All Maskapai  #WelcomeBackHRS",[],0,0,https://twitter.com/ninefor67/status/1326113519750717440,https://twitter.com/MaspiyuO/status/1326078598936059906,0,2020-11-10,17:44:35,['welcomebackhrs'],1,non
337,billah163,Ro__nDoll,0,[],[],"Duh.. Rekonsiliasi dg bp.Amien Rais saja gagal, ini tanpa malu nawarkan diri..  Cukup pemerintah dan kroninya jgn statement miring/fitnah ke Habib, klarifikasikan ke media dan aparat tangkap dulu penyebar fake chat Habib, beres kok..  #WelcomeBackHRS",[],0,0,https://twitter.com/Billah163/status/1326113226875047938,https://twitter.com/rmol_id/status/1326055262369636363,0,2020-11-10,17:43:25,['welcomebackhrs'],1,non
338,2lingkorizal,Mak UDO/Yung Dolah-Siak,0,[],[],"Subhanallah..... Semua krn Allah, terjadi diluar nalar manusia.... Siapa yg menyangka akan sebnyk ini,.... Jutaan manusia berkumpul menunggu kedatangan IB HRS..... #WelcomeBackHRS",[],0,0,https://twitter.com/2Lingkorizal/status/1326110688670965760,https://twitter.com/yaniarsim/status/1326085395658940417,0,2020-11-10,17:33:20,['welcomebackhrs'],1,non
